RowID,OrderID,OrderDate,ShipDate,ShipMode,CustomerID,CustomerName,Segment,Country,City,State,PostalCode,Region,ProductID,Category,SubCategory,ProductName,Sales,Quantity,Discount,Profit
6331,CA-81276,2036-05-01,2036-05-03,Same Day,C-6938,Customer 6331,Home Office,United States,Houston,Texas,23781,West,P-1661,Furniture,Bookcases,Product 6331,980.09,1,0.08,114.11
6332,CA-51115,2036-05-02,2036-05-04,Standard Class,C-7438,Customer 6332,Consumer,United States,Houston,Texas,27999,Central,P-4793,Technology,Accessories,Product 6332,1777.41,6,0.05,155.63
6333,CA-24983,2036-05-03,2036-05-05,Standard Class,C-6080,Customer 6333,Home Office,United States,Los Angeles,California,99914,South,P-5072,Technology,Phones,Product 6333,76.21,5,0.11,4.63
6334,CA-55475,2036-05-04,2036-05-06,Standard Class,C-2025,Customer 6334,Corporate,United States,Los Angeles,California,19631,East,P-2790,Furniture,Tables,Product 6334,1575.56,2,0.05,281.86
6335,CA-97450,2036-05-05,2036-05-07,Second Class,C-6067,Customer 6335,Home Office,United States,New York,New York,17496,South,P-7070,Technology,Accessories,Product 6335,780.11,8,0.15,159.1
6336,CA-18916,2036-05-06,2036-05-08,Standard Class,C-5066,Customer 6336,Corporate,United States,Chicago,Illinois,72147,West,P-3207,Technology,Copiers,Product 6336,1091.48,2,0.13,164.31
6337,CA-92020,2036-05-07,2036-05-09,Second Class,C-2145,Customer 6337,Home Office,United States,New York,New York,51090,South,P-4453,Furniture,Bookcases,Product 6337,477.13,2,0.13,50.53
6338,CA-48751,2036-05-08,2036-05-10,Second Class,C-5870,Customer 6338,Home Office,United States,Houston,Texas,42154,East,P-6969,Technology,Phones,Product 6338,1166.32,9,0.08,80.77
6339,CA-85314,2036-05-09,2036-05-11,First Class,C-1475,Customer 6339,Home Office,United States,Chicago,Illinois,52146,South,P-3773,Office Supplies,Storage,Product 6339,1466.79,6,0.03,377.26
6340,CA-45924,2036-05-10,2036-05-12,Same Day,C-2665,Customer 6340,Home Office,United States,Chicago,Illinois,35888,West,P-6307,Technology,Accessories,Product 6340,419.05,3,0.18,72.05
6341,CA-15154,2036-05-11,2036-05-13,Same Day,C-4843,Customer 6341,Home Office,United States,New York,New York,56445,Central,P-4220,Office Supplies,Storage,Product 6341,699.67,9,0.29,43.69
6342,CA-97073,2036-05-12,2036-05-14,Standard Class,C-9652,Customer 6342,Corporate,United States,Chicago,Illinois,98985,West,P-3975,Office Supplies,Storage,Product 6342,1143.41,2,0.2,113.66
6343,CA-12621,2036-05-13,2036-05-15,First Class,C-8727,Customer 6343,Consumer,United States,Chicago,Illinois,48470,East,P-3424,Office Supplies,Binders,Product 6343,845.23,8,0.27,151.7
6344,CA-74864,2036-05-14,2036-05-16,Standard Class,C-6057,Customer 6344,Corporate,United States,New York,New York,99429,Central,P-1565,Office Supplies,Paper,Product 6344,600.44,4,0.03,139.85
6345,CA-44708,2036-05-15,2036-05-17,Standard Class,C-3650,Customer 6345,Consumer,United States,Houston,Texas,31983,East,P-2497,Technology,Phones,Product 6345,914.34,2,0.02,193.52
6346,CA-66568,2036-05-16,2036-05-18,Same Day,C-7028,Customer 6346,Corporate,United States,New York,New York,42257,West,P-4034,Office Supplies,Paper,Product 6346,595.84,5,0.23,33.63
6347,CA-71994,2036-05-17,2036-05-19,First Class,C-4947,Customer 6347,Home Office,United States,New York,New York,65937,South,P-9149,Furniture,Bookcases,Product 6347,617.71,3,0.14,112.2
6348,CA-27609,2036-05-18,2036-05-20,Standard Class,C-4311,Customer 6348,Consumer,United States,Los Angeles,California,58525,West,P-6110,Office Supplies,Paper,Product 6348,1229.05,9,0.25,186.74
6349,CA-39794,2036-05-19,2036-05-21,Standard Class,C-8568,Customer 6349,Consumer,United States,Miami,Florida,97743,South,P-4951,Furniture,Bookcases,Product 6349,964.59,8,0.14,167.96
6350,CA-87023,2036-05-20,2036-05-22,Standard Class,C-2692,Customer 6350,Corporate,United States,New York,New York,37576,Central,P-2286,Technology,Phones,Product 6350,1360.6,6,0.02,340.93
6351,CA-70044,2036-05-21,2036-05-23,Second Class,C-9428,Customer 6351,Consumer,United States,New York,New York,72777,South,P-1854,Office Supplies,Paper,Product 6351,1678.14,6,0.14,114.93
6352,CA-91631,2036-05-22,2036-05-24,Same Day,C-5187,Customer 6352,Home Office,United States,Los Angeles,California,55590,South,P-1113,Office Supplies,Paper,Product 6352,1887.07,9,0.2,85.41
6353,CA-78384,2036-05-23,2036-05-25,Second Class,C-4070,Customer 6353,Consumer,United States,New York,New York,58828,Central,P-2585,Office Supplies,Paper,Product 6353,319.68,2,0.15,29.28
6354,CA-80308,2036-05-24,2036-05-26,Standard Class,C-9776,Customer 6354,Corporate,United States,New York,New York,79788,East,P-2522,Office Supplies,Paper,Product 6354,1259.86,7,0.07,90.79
6355,CA-20677,2036-05-25,2036-05-27,First Class,C-5619,Customer 6355,Consumer,United States,Chicago,Illinois,44713,Central,P-3140,Furniture,Tables,Product 6355,1173.15,3,0.28,203.45
6356,CA-23644,2036-05-26,2036-05-28,Second Class,C-1194,Customer 6356,Corporate,United States,New York,New York,89581,East,P-9397,Furniture,Tables,Product 6356,1736.55,3,0.2,96.68
6357,CA-78784,2036-05-27,2036-05-29,Second Class,C-9795,Customer 6357,Home Office,United States,Houston,Texas,22569,Central,P-5407,Technology,Copiers,Product 6357,1793.86,4,0.16,212.22
6358,CA-76174,2036-05-28,2036-05-30,Standard Class,C-9733,Customer 6358,Corporate,United States,Chicago,Illinois,26441,South,P-1886,Technology,Copiers,Product 6358,1525.8,5,0.14,360.35
6359,CA-28933,2036-05-29,2036-05-31,Second Class,C-9297,Customer 6359,Corporate,United States,Miami,Florida,93294,West,P-2612,Office Supplies,Paper,Product 6359,1199.01,5,0.18,269.74
6360,CA-22616,2036-05-30,2036-06-01,First Class,C-7010,Customer 6360,Consumer,United States,New York,New York,82051,South,P-9119,Furniture,Bookcases,Product 6360,414.54,1,0.14,49.75
6361,CA-16156,2036-05-31,2036-06-02,First Class,C-7743,Customer 6361,Corporate,United States,Chicago,Illinois,33500,East,P-3298,Furniture,Chairs,Product 6361,567.74,6,0.09,103.96
6362,CA-67571,2036-06-01,2036-06-03,Same Day,C-4633,Customer 6362,Corporate,United States,New York,New York,60317,West,P-4643,Furniture,Chairs,Product 6362,1213.48,2,0.12,105.96
6363,CA-59516,2036-06-02,2036-06-04,Same Day,C-9220,Customer 6363,Corporate,United States,Miami,Florida,50642,South,P-5264,Technology,Accessories,Product 6363,295.9,2,0.06,19.29
6364,CA-99347,2036-06-03,2036-06-05,First Class,C-1132,Customer 6364,Corporate,United States,Houston,Texas,34055,South,P-5267,Furniture,Chairs,Product 6364,384.25,9,0.23,71.35
6365,CA-14210,2036-06-04,2036-06-06,First Class,C-3999,Customer 6365,Corporate,United States,Chicago,Illinois,50018,West,P-7440,Furniture,Chairs,Product 6365,1824.64,1,0.24,71.86
6366,CA-52488,2036-06-05,2036-06-07,Second Class,C-9930,Customer 6366,Corporate,United States,Miami,Florida,84376,South,P-9170,Technology,Copiers,Product 6366,1913.5,2,0.22,383.89
6367,CA-97309,2036-06-06,2036-06-08,Same Day,C-6499,Customer 6367,Consumer,United States,Chicago,Illinois,20698,East,P-8975,Office Supplies,Paper,Product 6367,30.36,9,0.14,3.5
6368,CA-85749,2036-06-07,2036-06-09,Second Class,C-3434,Customer 6368,Consumer,United States,New York,New York,45246,Central,P-6984,Technology,Phones,Product 6368,1727.71,4,0.06,134.92
6369,CA-57642,2036-06-08,2036-06-10,First Class,C-2130,Customer 6369,Corporate,United States,Chicago,Illinois,77644,East,P-3683,Furniture,Tables,Product 6369,1877.27,4,0.29,235.14
6370,CA-51697,2036-06-09,2036-06-11,Same Day,C-3489,Customer 6370,Corporate,United States,Miami,Florida,53797,South,P-7513,Office Supplies,Binders,Product 6370,1060.96,9,0.23,239.49
6371,CA-80175,2036-06-10,2036-06-12,Second Class,C-1836,Customer 6371,Corporate,United States,Miami,Florida,91296,West,P-1705,Technology,Phones,Product 6371,908.82,5,0.23,163.7
6372,CA-96282,2036-06-11,2036-06-13,Same Day,C-1800,Customer 6372,Home Office,United States,New York,New York,62248,West,P-9716,Office Supplies,Binders,Product 6372,1839.22,4,0.19,357.58
6373,CA-93042,2036-06-12,2036-06-14,Standard Class,C-5699,Customer 6373,Corporate,United States,Houston,Texas,25002,West,P-3565,Office Supplies,Binders,Product 6373,34.92,9,0.08,4.88
6374,CA-99642,2036-06-13,2036-06-15,Standard Class,C-2485,Customer 6374,Consumer,United States,Houston,Texas,76479,South,P-7611,Office Supplies,Binders,Product 6374,1684.16,4,0.05,260.01
6375,CA-70706,2036-06-14,2036-06-16,Standard Class,C-7621,Customer 6375,Consumer,United States,Houston,Texas,90670,West,P-9380,Technology,Copiers,Product 6375,607.22,4,0.03,153.67
6376,CA-15908,2036-06-15,2036-06-17,Standard Class,C-5373,Customer 6376,Corporate,United States,Houston,Texas,48599,East,P-2398,Office Supplies,Binders,Product 6376,1289.5,7,0.19,74.18
6377,CA-42997,2036-06-16,2036-06-18,Standard Class,C-6892,Customer 6377,Consumer,United States,Houston,Texas,63122,East,P-6204,Office Supplies,Paper,Product 6377,659.93,1,0.05,39.94
6378,CA-28887,2036-06-17,2036-06-19,Same Day,C-2522,Customer 6378,Consumer,United States,Houston,Texas,52251,South,P-5309,Furniture,Chairs,Product 6378,1055.43,3,0.11,208.84
6379,CA-58306,2036-06-18,2036-06-20,First Class,C-7027,Customer 6379,Home Office,United States,Miami,Florida,95782,East,P-3488,Furniture,Chairs,Product 6379,1620.47,4,0.25,143.59
6380,CA-39269,2036-06-19,2036-06-21,Second Class,C-6766,Customer 6380,Corporate,United States,Miami,Florida,79858,East,P-4889,Office Supplies,Binders,Product 6380,378.91,8,0.09,103.38
6381,CA-67408,2036-06-20,2036-06-22,First Class,C-7640,Customer 6381,Consumer,United States,Chicago,Illinois,54343,West,P-9891,Office Supplies,Paper,Product 6381,1334.56,9,0.08,366.61
6382,CA-71405,2036-06-21,2036-06-23,First Class,C-5287,Customer 6382,Consumer,United States,Houston,Texas,43333,Central,P-3945,Office Supplies,Binders,Product 6382,1798.71,1,0.22,295.59
6383,CA-63253,2036-06-22,2036-06-24,First Class,C-9853,Customer 6383,Corporate,United States,Los Angeles,California,67693,East,P-2306,Office Supplies,Binders,Product 6383,1804.08,3,0.16,251.13
6384,CA-87754,2036-06-23,2036-06-25,Second Class,C-8815,Customer 6384,Consumer,United States,Houston,Texas,39223,South,P-7824,Furniture,Bookcases,Product 6384,1790.36,3,0.17,77.2
6385,CA-63277,2036-06-24,2036-06-26,Standard Class,C-1517,Customer 6385,Home Office,United States,Chicago,Illinois,91058,West,P-9330,Technology,Copiers,Product 6385,1046.56,8,0.04,201.42
6386,CA-72719,2036-06-25,2036-06-27,Same Day,C-4085,Customer 6386,Corporate,United States,Chicago,Illinois,82283,East,P-9979,Office Supplies,Paper,Product 6386,1540.05,5,0.09,101.41
6387,CA-42712,2036-06-26,2036-06-28,Same Day,C-3218,Customer 6387,Consumer,United States,Houston,Texas,84442,South,P-1689,Furniture,Tables,Product 6387,904.78,5,0.11,222.26
6388,CA-27167,2036-06-27,2036-06-29,First Class,C-2983,Customer 6388,Corporate,United States,Houston,Texas,41729,South,P-5584,Furniture,Chairs,Product 6388,931.12,8,0.29,52.0
6389,CA-58921,2036-06-28,2036-06-30,Same Day,C-9482,Customer 6389,Consumer,United States,Chicago,Illinois,95028,West,P-2164,Office Supplies,Storage,Product 6389,582.03,6,0.01,43.12
6390,CA-45549,2036-06-29,2036-07-01,Second Class,C-8589,Customer 6390,Home Office,United States,Houston,Texas,11993,South,P-9986,Technology,Accessories,Product 6390,584.75,6,0.26,99.53
6391,CA-87013,2036-06-30,2036-07-02,First Class,C-1244,Customer 6391,Consumer,United States,New York,New York,20979,Central,P-2097,Office Supplies,Storage,Product 6391,94.89,7,0.04,8.04
6392,CA-61424,2036-07-01,2036-07-03,Second Class,C-4915,Customer 6392,Home Office,United States,Chicago,Illinois,65824,Central,P-8925,Furniture,Tables,Product 6392,1072.31,1,0.3,147.51
6393,CA-60081,2036-07-02,2036-07-04,First Class,C-7014,Customer 6393,Corporate,United States,Houston,Texas,25585,East,P-1059,Furniture,Chairs,Product 6393,631.35,9,0.06,147.72
6394,CA-13945,2036-07-03,2036-07-05,Standard Class,C-1669,Customer 6394,Home Office,United States,Chicago,Illinois,33402,Central,P-1283,Technology,Accessories,Product 6394,391.62,5,0.09,18.02
6395,CA-73681,2036-07-04,2036-07-06,Same Day,C-9979,Customer 6395,Corporate,United States,New York,New York,71555,West,P-2911,Furniture,Bookcases,Product 6395,260.99,8,0.25,17.24
6396,CA-10993,2036-07-05,2036-07-07,Same Day,C-9970,Customer 6396,Consumer,United States,Los Angeles,California,89581,West,P-7131,Technology,Copiers,Product 6396,707.06,6,0.11,59.48
6397,CA-33070,2036-07-06,2036-07-08,Second Class,C-9466,Customer 6397,Consumer,United States,New York,New York,28628,East,P-2870,Technology,Copiers,Product 6397,1800.04,6,0.19,274.86
6398,CA-81805,2036-07-07,2036-07-09,Same Day,C-5578,Customer 6398,Consumer,United States,Chicago,Illinois,49068,Central,P-8625,Technology,Copiers,Product 6398,1042.48,4,0.18,213.36
6399,CA-93130,2036-07-08,2036-07-10,First Class,C-3697,Customer 6399,Consumer,United States,Los Angeles,California,33673,South,P-8336,Technology,Phones,Product 6399,1122.73,3,0.21,235.12
6400,CA-71544,2036-07-09,2036-07-11,Standard Class,C-4796,Customer 6400,Corporate,United States,Los Angeles,California,59556,South,P-1141,Technology,Copiers,Product 6400,127.57,2,0.25,6.29
6401,CA-38142,2036-07-10,2036-07-12,Same Day,C-6943,Customer 6401,Corporate,United States,New York,New York,26977,Central,P-8380,Furniture,Bookcases,Product 6401,1049.3,4,0.09,169.12
6402,CA-74943,2036-07-11,2036-07-13,Standard Class,C-5342,Customer 6402,Consumer,United States,Los Angeles,California,77541,West,P-5886,Office Supplies,Storage,Product 6402,1341.87,1,0.26,265.54
6403,CA-26654,2036-07-12,2036-07-14,Second Class,C-1143,Customer 6403,Corporate,United States,Chicago,Illinois,20431,West,P-5441,Furniture,Tables,Product 6403,318.42,6,0.29,15.32
6404,CA-37432,2036-07-13,2036-07-15,Standard Class,C-3215,Customer 6404,Corporate,United States,Houston,Texas,18654,West,P-4671,Technology,Phones,Product 6404,1967.44,7,0.2,88.9
6405,CA-82068,2036-07-14,2036-07-16,Same Day,C-2132,Customer 6405,Corporate,United States,Miami,Florida,52015,West,P-5250,Office Supplies,Binders,Product 6405,1831.93,5,0.17,93.9
6406,CA-13729,2036-07-15,2036-07-17,Same Day,C-7747,Customer 6406,Consumer,United States,Houston,Texas,12574,Central,P-8751,Technology,Copiers,Product 6406,1986.34,1,0.3,393.3
6407,CA-57286,2036-07-16,2036-07-18,Second Class,C-9858,Customer 6407,Home Office,United States,New York,New York,68877,East,P-9304,Office Supplies,Binders,Product 6407,733.43,3,0.03,106.57
6408,CA-69733,2036-07-17,2036-07-19,Second Class,C-1740,Customer 6408,Home Office,United States,New York,New York,25769,Central,P-3332,Furniture,Chairs,Product 6408,1648.15,6,0.12,94.36
6409,CA-25305,2036-07-18,2036-07-20,Standard Class,C-7972,Customer 6409,Corporate,United States,New York,New York,65050,Central,P-2416,Technology,Copiers,Product 6409,670.9,7,0.07,186.56
6410,CA-30427,2036-07-19,2036-07-21,Standard Class,C-2137,Customer 6410,Home Office,United States,Miami,Florida,79673,West,P-8643,Technology,Phones,Product 6410,1503.28,9,0.02,425.14
6411,CA-25187,2036-07-20,2036-07-22,Second Class,C-4727,Customer 6411,Home Office,United States,Chicago,Illinois,84314,West,P-4542,Office Supplies,Binders,Product 6411,1896.7,2,0.26,216.8
6412,CA-62828,2036-07-21,2036-07-23,Same Day,C-6611,Customer 6412,Corporate,United States,Los Angeles,California,26620,West,P-2888,Office Supplies,Binders,Product 6412,326.94,3,0.1,22.3
6413,CA-67129,2036-07-22,2036-07-24,Standard Class,C-7382,Customer 6413,Corporate,United States,Chicago,Illinois,37089,East,P-5647,Technology,Phones,Product 6413,297.83,4,0.04,67.44
6414,CA-33577,2036-07-23,2036-07-25,Second Class,C-4342,Customer 6414,Corporate,United States,Houston,Texas,28997,East,P-6951,Office Supplies,Binders,Product 6414,226.72,5,0.11,13.11
6415,CA-89036,2036-07-24,2036-07-26,Standard Class,C-7292,Customer 6415,Consumer,United States,New York,New York,25465,West,P-6996,Furniture,Bookcases,Product 6415,1600.73,7,0.11,294.81
6416,CA-60389,2036-07-25,2036-07-27,Second Class,C-3397,Customer 6416,Home Office,United States,Los Angeles,California,73772,West,P-1158,Furniture,Bookcases,Product 6416,1339.93,6,0.04,309.24
6417,CA-98090,2036-07-26,2036-07-28,Same Day,C-3340,Customer 6417,Home Office,United States,Los Angeles,California,24652,Central,P-6784,Technology,Copiers,Product 6417,1054.18,5,0.16,91.32
6418,CA-60603,2036-07-27,2036-07-29,Standard Class,C-5428,Customer 6418,Corporate,United States,Miami,Florida,21063,Central,P-7731,Furniture,Chairs,Product 6418,1552.35,6,0.03,430.44
6419,CA-78479,2036-07-28,2036-07-30,Standard Class,C-5704,Customer 6419,Consumer,United States,Miami,Florida,46578,Central,P-6078,Furniture,Chairs,Product 6419,1702.85,1,0.06,478.52
6420,CA-92658,2036-07-29,2036-07-31,First Class,C-8089,Customer 6420,Corporate,United States,Houston,Texas,59656,West,P-3621,Office Supplies,Storage,Product 6420,1900.07,8,0.22,207.04
6421,CA-33765,2036-07-30,2036-08-01,First Class,C-4008,Customer 6421,Consumer,United States,Houston,Texas,70875,Central,P-1268,Furniture,Bookcases,Product 6421,418.48,7,0.09,110.79
6422,CA-72597,2036-07-31,2036-08-02,Same Day,C-8025,Customer 6422,Home Office,United States,Chicago,Illinois,51495,South,P-3191,Technology,Copiers,Product 6422,894.52,3,0.19,78.19
6423,CA-39996,2036-08-01,2036-08-03,Second Class,C-6465,Customer 6423,Corporate,United States,Miami,Florida,37442,East,P-5583,Furniture,Tables,Product 6423,1847.57,2,0.06,435.07
6424,CA-44748,2036-08-02,2036-08-04,First Class,C-6960,Customer 6424,Corporate,United States,New York,New York,14285,Central,P-5398,Office Supplies,Storage,Product 6424,933.42,9,0.16,184.42
6425,CA-32165,2036-08-03,2036-08-05,First Class,C-7742,Customer 6425,Home Office,United States,Houston,Texas,21961,East,P-7906,Technology,Copiers,Product 6425,985.56,5,0.03,57.68
6426,CA-78622,2036-08-04,2036-08-06,Same Day,C-2993,Customer 6426,Consumer,United States,Los Angeles,California,51234,Central,P-5991,Office Supplies,Binders,Product 6426,1886.04,9,0.01,214.37
6427,CA-83895,2036-08-05,2036-08-07,Second Class,C-6979,Customer 6427,Consumer,United States,Houston,Texas,73801,East,P-3530,Furniture,Chairs,Product 6427,1474.66,9,0.17,178.9
6428,CA-17698,2036-08-06,2036-08-08,Same Day,C-9045,Customer 6428,Home Office,United States,New York,New York,17429,West,P-9568,Office Supplies,Storage,Product 6428,1113.06,3,0.23,45.99
6429,CA-95684,2036-08-07,2036-08-09,Standard Class,C-8383,Customer 6429,Consumer,United States,Chicago,Illinois,53273,South,P-6613,Technology,Accessories,Product 6429,727.43,3,0.21,164.87
6430,CA-44805,2036-08-08,2036-08-10,Standard Class,C-3102,Customer 6430,Home Office,United States,Chicago,Illinois,56551,East,P-7058,Furniture,Chairs,Product 6430,1832.39,9,0.23,145.54
6431,CA-32299,2036-08-09,2036-08-11,Second Class,C-4752,Customer 6431,Home Office,United States,Houston,Texas,68750,Central,P-3362,Office Supplies,Binders,Product 6431,37.7,3,0.15,9.01
6432,CA-62037,2036-08-10,2036-08-12,First Class,C-6537,Customer 6432,Home Office,United States,Chicago,Illinois,14783,West,P-6569,Technology,Copiers,Product 6432,655.59,7,0.21,82.85
