CustomerID,Age,Gender,Tenure,ServicePlan,ContractType,MonthlyCharges,TotalCharges,Churn
2503,42,Male,17,Basic,One-year,67.11,1140.87,0
2504,34,Female,12,Basic,Two-year,50.41,604.92,1
2505,50,Male,48,Basic,Month-to-month,117.56,5642.88,1
2506,60,Male,22,Basic,Month-to-month,110.14,2423.08,1
2507,18,Female,17,Premium,Two-year,114.15,1940.55,1
2508,41,Female,39,Premium,One-year,74.87,2919.93,1
2509,42,Male,52,Premium,Month-to-month,83.03,4317.56,1
2510,18,Male,34,Basic,Two-year,103.12,3506.08,1
2511,60,Female,61,Premium,One-year,64.49,3933.89,1
2512,29,Male,48,Premium,Two-year,110.08,5283.84,1
2513,35,Female,35,Basic,Two-year,74.03,2591.05,0
2514,58,Female,72,Basic,Two-year,86.02,6193.44,0
2515,34,Male,18,Basic,Two-year,115.37,2076.66,1
2516,55,Female,39,Premium,Two-year,93.0,3627.0,0
2517,70,Female,46,Premium,Month-to-month,70.29,3233.34,1
2518,70,Male,56,Premium,Month-to-month,104.86,5872.16,1
2519,30,Male,57,Premium,Month-to-month,63.47,3617.79,1
2520,57,Female,6,Basic,Month-to-month,105.67,634.02,0
2521,62,Female,33,Basic,One-year,119.53,3944.49,1
2522,24,Male,52,Premium,One-year,55.57,2889.64,1
2523,32,Female,57,Basic,Month-to-month,88.05,5018.85,1
2524,62,Male,58,Basic,Month-to-month,82.5,4785.0,0
2525,32,Male,54,Basic,Two-year,42.94,2318.76,1
2526,58,Female,50,Premium,One-year,34.5,1725.0,0
2527,20,Male,36,Basic,One-year,73.37,2641.32,1
2528,70,Male,43,Premium,One-year,46.06,1980.58,0
2529,40,Female,27,Basic,One-year,94.83,2560.41,1
2530,42,Male,45,Basic,Two-year,41.43,1864.35,0
2531,68,Female,44,Basic,Month-to-month,83.11,3656.84,0
2532,65,Male,27,Premium,Month-to-month,57.82,1561.14,0
2533,21,Female,1,Basic,Two-year,30.24,30.24,1
2534,54,Female,59,Premium,One-year,91.94,5424.46,0
2535,29,Female,28,Basic,Month-to-month,61.12,1711.36,0
2536,22,Male,53,Premium,One-year,101.43,5375.79,0
2537,56,Female,54,Premium,Month-to-month,60.87,3286.98,0
2538,28,Male,26,Basic,One-year,38.47,1000.22,0
2539,48,Female,31,Basic,Two-year,41.58,1288.98,1
2540,21,Male,57,Premium,Month-to-month,104.36,5948.52,0
2541,42,Male,24,Basic,One-year,52.65,1263.6,1
2542,23,Male,21,Basic,One-year,116.66,2449.86,1
2543,58,Male,14,Premium,Two-year,46.97,657.58,1
2544,58,Female,16,Premium,Two-year,39.26,628.16,0
2545,66,Female,16,Premium,Two-year,44.12,705.92,1
2546,66,Female,47,Premium,Two-year,65.56,3081.32,0
2547,41,Male,51,Premium,Two-year,67.87,3461.37,1
2548,51,Male,6,Basic,Two-year,67.8,406.8,1
2549,42,Female,24,Premium,One-year,57.43,1378.32,1
2550,66,Female,63,Premium,Two-year,101.96,6423.48,0
2551,36,Female,16,Premium,Month-to-month,108.73,1739.68,1
2552,52,Male,35,Premium,Month-to-month,116.6,4081.0,1
2553,44,Female,69,Premium,One-year,109.98,7588.62,1
2554,40,Female,33,Basic,One-year,107.86,3559.38,0
2555,49,Female,70,Premium,Two-year,96.27,6738.9,1
2556,31,Male,37,Premium,Two-year,74.9,2771.3,1
2557,43,Male,26,Premium,One-year,116.7,3034.2,1
2558,65,Female,24,Premium,One-year,112.61,2702.64,1
2559,68,Female,16,Basic,Month-to-month,71.67,1146.72,0
2560,31,Female,49,Basic,Two-year,84.57,4143.93,1
2561,43,Male,19,Premium,Month-to-month,79.23,1505.37,0
2562,45,Male,19,Premium,One-year,42.39,805.41,0
2563,34,Male,65,Premium,Two-year,51.28,3333.2,1
2564,63,Female,72,Premium,One-year,42.96,3093.12,0
2565,48,Male,69,Basic,One-year,104.82,7232.58,1
2566,43,Male,40,Premium,Two-year,50.77,2030.8,0
2567,33,Male,44,Basic,Month-to-month,52.32,2302.08,1
2568,35,Male,66,Basic,Two-year,89.93,5935.38,0
2569,38,Male,35,Basic,Two-year,49.39,1728.65,1
2570,29,Female,28,Basic,Month-to-month,106.76,2989.28,1
2571,24,Female,37,Premium,Month-to-month,64.37,2381.69,0
2572,58,Male,37,Basic,Two-year,36.12,1336.44,0
2573,69,Female,30,Premium,Two-year,107.44,3223.2,1
2574,37,Female,25,Basic,Two-year,91.55,2288.75,1
2575,36,Female,63,Premium,Two-year,36.96,2328.48,1
2576,19,Male,17,Basic,One-year,39.23,666.91,1
2577,62,Male,2,Basic,One-year,104.48,208.96,1
2578,39,Male,48,Basic,Two-year,116.81,5606.88,0
2579,30,Male,16,Premium,Month-to-month,62.02,992.32,0
2580,69,Male,15,Premium,One-year,115.93,1738.95,1
2581,41,Male,31,Basic,Two-year,87.67,2717.77,1
2582,60,Female,34,Premium,One-year,80.14,2724.76,1
2583,66,Male,65,Premium,Month-to-month,61.73,4012.45,1
2584,69,Male,40,Premium,One-year,79.83,3193.2,0
2585,41,Male,42,Basic,Two-year,96.24,4042.08,1
2586,70,Male,49,Basic,One-year,65.45,3207.05,1
2587,44,Male,35,Basic,One-year,42.81,1498.35,0
2588,56,Female,60,Premium,One-year,66.48,3988.8,0
2589,38,Male,47,Basic,One-year,62.69,2946.43,1
2590,36,Male,36,Basic,Month-to-month,78.7,2833.2,0
2591,36,Male,22,Premium,Month-to-month,48.0,1056.0,1
2592,24,Female,62,Basic,One-year,70.14,4348.68,1
2593,48,Female,26,Premium,One-year,46.27,1203.02,1
2594,24,Male,16,Basic,Month-to-month,89.36,1429.76,1
2595,35,Male,42,Basic,Two-year,116.73,4902.66,1
2596,41,Female,49,Premium,One-year,92.61,4537.89,0
2597,49,Female,48,Basic,One-year,64.34,3088.32,0
2598,39,Female,58,Premium,One-year,35.41,2053.78,0
2599,26,Female,58,Premium,Month-to-month,53.53,3104.74,1
2600,57,Female,9,Premium,One-year,44.07,396.63,0
2601,33,Female,9,Basic,Two-year,80.6,725.4,1
2602,69,Male,61,Premium,Two-year,92.84,5663.24,0
2603,34,Male,29,Basic,Month-to-month,101.91,2955.39,1
2604,35,Male,52,Premium,Two-year,74.94,3896.88,0
2605,37,Female,66,Premium,Two-year,41.32,2727.12,0
2606,21,Female,3,Premium,Two-year,62.13,186.39,1
2607,40,Male,51,Premium,Two-year,85.5,4360.5,0
2608,54,Female,28,Premium,One-year,93.95,2630.6,1
2609,51,Female,30,Premium,One-year,69.74,2092.2,1
2610,40,Female,42,Basic,Two-year,98.05,4118.1,0
2611,19,Female,54,Premium,Month-to-month,82.16,4436.64,1
2612,63,Male,60,Basic,Two-year,98.39,5903.4,0
2613,49,Male,51,Basic,Two-year,60.29,3074.79,0
2614,62,Male,36,Basic,Two-year,93.69,3372.84,1
2615,48,Female,28,Premium,Month-to-month,30.18,845.04,1
2616,51,Male,66,Basic,Two-year,88.35,5831.1,1
2617,70,Female,27,Basic,One-year,73.0,1971.0,0
2618,70,Male,64,Premium,One-year,102.31,6547.84,1
2619,53,Male,55,Premium,Two-year,85.96,4727.8,0
2620,20,Female,25,Premium,Month-to-month,98.86,2471.5,0
2621,68,Male,69,Premium,Month-to-month,31.32,2161.08,0
2622,64,Female,33,Basic,One-year,69.28,2286.24,0
2623,26,Male,68,Premium,One-year,46.6,3168.8,0
2624,19,Male,22,Basic,Month-to-month,37.38,822.36,1
2625,42,Male,64,Premium,Two-year,99.68,6379.52,0
2626,28,Female,30,Premium,One-year,31.32,939.6,0
2627,55,Male,45,Basic,Month-to-month,40.54,1824.3,1
2628,39,Male,61,Premium,One-year,91.98,5610.78,1
2629,33,Female,4,Premium,One-year,88.35,353.4,1
2630,41,Male,52,Premium,Two-year,62.11,3229.72,0
2631,61,Male,21,Premium,Two-year,106.36,2233.56,0
2632,54,Male,43,Premium,Month-to-month,72.13,3101.59,0
2633,68,Female,32,Basic,Two-year,89.16,2853.12,1
2634,40,Male,25,Basic,Two-year,55.31,1382.75,0
2635,56,Male,14,Premium,One-year,109.29,1530.06,1
2636,32,Male,31,Basic,One-year,32.3,1001.3,0
2637,29,Male,31,Basic,Two-year,32.7,1013.7,1
2638,66,Male,12,Premium,Two-year,49.93,599.16,1
2639,63,Male,21,Basic,One-year,68.75,1443.75,0
2640,68,Female,40,Premium,Two-year,90.78,3631.2,0
2641,57,Female,60,Basic,Month-to-month,50.25,3015.0,0
2642,23,Male,51,Basic,Month-to-month,63.75,3251.25,1
2643,66,Female,8,Basic,Two-year,113.78,910.24,0
2644,70,Female,20,Basic,One-year,110.44,2208.8,1
2645,59,Female,13,Basic,Month-to-month,83.26,1082.38,1
2646,59,Female,47,Basic,Two-year,115.22,5415.34,1
2647,42,Male,11,Premium,One-year,35.06,385.66,0
2648,28,Male,50,Basic,Two-year,111.95,5597.5,1
2649,24,Female,6,Basic,Month-to-month,57.57,345.42,0
2650,51,Female,59,Premium,Two-year,41.25,2433.75,0
2651,19,Female,32,Premium,Two-year,80.8,2585.6,0
2652,66,Female,64,Premium,Month-to-month,82.13,5256.32,1
2653,61,Male,16,Basic,Two-year,30.27,484.32,0
2654,70,Female,71,Basic,One-year,47.92,3402.32,1
2655,49,Male,47,Basic,One-year,34.05,1600.35,1
2656,38,Male,65,Premium,One-year,58.87,3826.55,0
2657,27,Female,28,Premium,Two-year,72.5,2030.0,0
2658,66,Female,40,Premium,Two-year,109.66,4386.4,1
2659,27,Male,65,Premium,Two-year,69.5,4517.5,1
2660,62,Male,64,Basic,Two-year,78.41,5018.24,0
2661,23,Female,69,Premium,One-year,89.6,6182.4,0
2662,24,Female,59,Premium,Two-year,68.17,4022.03,1
2663,44,Female,12,Basic,Two-year,45.58,546.96,0
2664,35,Female,37,Premium,One-year,34.28,1268.36,0
2665,54,Male,31,Premium,Two-year,60.65,1880.15,1
2666,29,Male,15,Premium,One-year,65.46,981.9,0
2667,37,Male,67,Basic,Two-year,77.97,5223.99,1
2668,24,Female,27,Basic,Two-year,35.95,970.65,0
2669,28,Female,69,Premium,Two-year,42.45,2929.05,0
2670,53,Male,49,Basic,One-year,48.76,2389.24,0
2671,61,Male,27,Premium,Two-year,56.62,1528.74,0
2672,23,Male,48,Basic,One-year,52.59,2524.32,0
2673,57,Male,20,Premium,Two-year,119.59,2391.8,1
2674,40,Male,57,Basic,Month-to-month,86.63,4937.91,0
2675,53,Female,66,Basic,One-year,44.9,2963.4,1
2676,37,Female,42,Premium,Month-to-month,116.03,4873.26,0
2677,58,Male,25,Premium,Two-year,69.81,1745.25,0
2678,63,Female,60,Premium,One-year,84.22,5053.2,1
2679,51,Male,25,Basic,Two-year,102.6,2565.0,0
2680,39,Female,11,Basic,Two-year,93.77,1031.47,0
2681,55,Female,29,Premium,Two-year,41.35,1199.15,0
2682,64,Female,24,Premium,One-year,52.89,1269.36,1
2683,65,Male,7,Basic,Two-year,81.95,573.65,1
2684,50,Female,22,Basic,Two-year,81.41,1791.02,1
2685,64,Male,46,Premium,One-year,83.07,3821.22,1
2686,26,Male,11,Basic,Month-to-month,69.48,764.28,1
2687,43,Female,8,Basic,One-year,86.88,695.04,1
2688,48,Male,66,Premium,Month-to-month,67.33,4443.78,1
2689,26,Male,72,Basic,Two-year,111.38,8019.36,0
2690,35,Male,60,Premium,Two-year,70.65,4239.0,0
2691,25,Female,28,Premium,Month-to-month,82.02,2296.56,1
2692,25,Female,49,Premium,Month-to-month,62.71,3072.79,0
2693,35,Male,55,Basic,Two-year,42.54,2339.7,0
2694,64,Male,67,Premium,Month-to-month,71.03,4759.01,1
2695,38,Male,7,Premium,One-year,94.91,664.37,0
2696,25,Female,3,Basic,Month-to-month,75.61,226.83,1
2697,66,Male,60,Premium,Month-to-month,71.14,4268.4,1
2698,64,Female,19,Basic,Month-to-month,80.45,1528.55,1
2699,50,Male,32,Premium,One-year,72.43,2317.76,1
2700,25,Female,55,Premium,One-year,37.06,2038.3,0
2701,38,Female,46,Basic,One-year,67.86,3121.56,0
2702,23,Female,69,Premium,One-year,72.22,4983.18,0
2703,38,Female,20,Basic,Two-year,56.29,1125.8,0
2704,50,Female,36,Basic,Two-year,102.73,3698.28,1
2705,31,Female,15,Basic,Month-to-month,38.55,578.25,1
2706,50,Female,56,Basic,Two-year,55.58,3112.48,1
2707,63,Female,11,Basic,Two-year,35.91,395.01,0
2708,28,Female,63,Premium,One-year,36.47,2297.61,1
2709,44,Male,40,Premium,One-year,42.45,1698.0,0
2710,46,Female,69,Basic,Two-year,55.03,3797.07,1
2711,37,Female,39,Basic,Month-to-month,42.02,1638.78,0
2712,44,Male,4,Premium,Two-year,32.61,130.44,1
2713,57,Female,69,Basic,Two-year,37.64,2597.16,0
2714,28,Male,47,Premium,One-year,89.28,4196.16,1
2715,54,Male,41,Basic,One-year,65.87,2700.67,1
2716,52,Male,65,Basic,One-year,69.66,4527.9,1
2717,22,Female,59,Basic,Month-to-month,111.78,6595.02,1
2718,53,Female,54,Basic,One-year,119.71,6464.34,1
2719,29,Female,31,Basic,One-year,59.82,1854.42,0
2720,66,Female,45,Premium,Month-to-month,36.5,1642.5,0
2721,56,Male,2,Basic,Month-to-month,102.77,205.54,0
2722,70,Male,65,Basic,One-year,53.72,3491.8,0
2723,51,Male,69,Premium,Two-year,46.22,3189.18,0
2724,35,Male,60,Premium,Month-to-month,65.27,3916.2,1
2725,18,Female,13,Premium,Month-to-month,57.36,745.68,1
2726,65,Male,4,Basic,One-year,87.27,349.08,1
2727,46,Male,52,Premium,Two-year,96.74,5030.48,0
2728,58,Male,16,Premium,Month-to-month,48.05,768.8,0
2729,67,Female,67,Premium,Two-year,96.95,6495.65,1
2730,27,Male,35,Premium,Two-year,51.62,1806.7,1
2731,60,Male,42,Premium,Two-year,36.12,1517.04,0
2732,58,Female,72,Basic,Month-to-month,99.49,7163.28,1
2733,26,Female,56,Premium,Two-year,109.25,6118.0,1
2734,31,Female,36,Premium,Month-to-month,43.17,1554.12,1
2735,34,Female,18,Basic,Two-year,98.89,1780.02,0
2736,52,Male,22,Premium,Month-to-month,66.68,1466.96,1
2737,62,Female,41,Premium,Two-year,117.65,4823.65,1
2738,67,Male,41,Premium,One-year,97.13,3982.33,1
2739,52,Male,46,Premium,Two-year,81.32,3740.72,1
2740,32,Female,15,Premium,One-year,83.35,1250.25,1
2741,23,Female,46,Premium,One-year,76.36,3512.56,1
2742,50,Male,58,Premium,One-year,106.9,6200.2,0
2743,32,Male,21,Basic,One-year,91.4,1919.4,0
2744,59,Female,2,Basic,One-year,81.65,163.3,1
2745,30,Male,69,Basic,Month-to-month,116.72,8053.68,1
2746,30,Female,44,Basic,Two-year,70.33,3094.52,0
2747,51,Female,6,Basic,One-year,96.59,579.54,0
2748,27,Female,67,Basic,One-year,119.35,7996.45,0
2749,19,Female,69,Premium,Month-to-month,106.6,7355.4,1
2750,26,Female,32,Premium,One-year,114.5,3664.0,0
2751,28,Female,9,Premium,Two-year,32.3,290.7,1
2752,58,Female,17,Premium,Month-to-month,42.43,721.31,0
2753,35,Female,62,Basic,One-year,30.28,1877.36,1
2754,35,Male,28,Premium,Month-to-month,46.46,1300.88,1
2755,36,Male,5,Premium,Month-to-month,107.53,537.65,0
2756,51,Male,54,Premium,One-year,48.05,2594.7,0
2757,35,Female,10,Premium,Two-year,84.78,847.8,0
2758,31,Female,11,Basic,Two-year,101.68,1118.48,1
2759,68,Male,63,Basic,Month-to-month,102.46,6454.98,1
2760,65,Male,39,Premium,Month-to-month,95.17,3711.63,1
2761,59,Male,37,Premium,Month-to-month,84.13,3112.81,0
2762,26,Female,69,Basic,One-year,114.9,7928.1,1
2763,36,Female,19,Basic,Two-year,79.94,1518.86,0
2764,48,Female,25,Premium,Month-to-month,108.14,2703.5,0
2765,35,Male,20,Basic,Month-to-month,97.3,1946.0,0
2766,41,Female,11,Basic,Two-year,99.01,1089.11,1
2767,34,Male,1,Basic,Month-to-month,94.4,94.4,0
2768,40,Male,37,Basic,Two-year,117.95,4364.15,1
2769,63,Male,2,Premium,Two-year,113.86,227.72,0
2770,20,Female,43,Basic,Month-to-month,49.84,2143.12,0
2771,47,Female,3,Basic,Two-year,34.06,102.18,0
2772,33,Female,21,Basic,Month-to-month,51.58,1083.18,1
2773,18,Male,1,Premium,One-year,85.36,85.36,0
2774,46,Female,50,Premium,One-year,50.6,2530.0,1
2775,24,Female,10,Basic,Month-to-month,116.82,1168.2,1
2776,34,Female,58,Basic,Month-to-month,91.62,5313.96,1
2777,39,Female,21,Basic,One-year,50.21,1054.41,0
2778,53,Male,37,Basic,One-year,31.89,1179.93,1
2779,20,Female,25,Premium,Month-to-month,61.36,1534.0,0
2780,24,Female,69,Basic,Month-to-month,76.11,5251.59,0
2781,66,Female,41,Basic,Month-to-month,82.14,3367.74,0
2782,47,Female,59,Basic,Month-to-month,47.02,2774.18,0
2783,24,Male,31,Premium,Month-to-month,30.33,940.23,0
2784,46,Male,57,Premium,Month-to-month,111.92,6379.44,1
2785,29,Male,62,Basic,Two-year,87.76,5441.12,1
2786,57,Female,5,Basic,One-year,42.16,210.8,0
2787,18,Female,26,Premium,Month-to-month,99.28,2581.28,0
2788,67,Female,25,Premium,Two-year,97.5,2437.5,1
2789,63,Female,7,Premium,Two-year,94.23,659.61,1
2790,68,Female,23,Basic,One-year,46.92,1079.16,0
2791,50,Female,8,Basic,Month-to-month,104.92,839.36,1
2792,27,Female,49,Premium,One-year,73.66,3609.34,0
2793,66,Female,13,Premium,Month-to-month,76.48,994.24,1
2794,60,Male,18,Basic,Two-year,102.84,1851.12,1
2795,29,Female,18,Premium,One-year,87.96,1583.28,0
2796,25,Male,2,Basic,One-year,108.65,217.3,0
2797,41,Male,61,Basic,Two-year,76.9,4690.9,0
2798,44,Male,71,Basic,Month-to-month,103.93,7379.03,0
2799,38,Male,29,Premium,Month-to-month,52.58,1524.82,0
2800,70,Female,15,Basic,Two-year,66.67,1000.05,0
2801,60,Female,31,Premium,Two-year,46.82,1451.42,0
2802,70,Male,55,Premium,One-year,106.84,5876.2,1
2803,60,Female,4,Premium,Month-to-month,85.15,340.6,1
2804,68,Female,32,Premium,Two-year,34.69,1110.08,1
2805,18,Female,61,Premium,Two-year,65.49,3994.89,1
2806,62,Female,10,Basic,Two-year,82.09,820.9,1
2807,69,Male,18,Basic,One-year,108.85,1959.3,1
2808,54,Male,67,Premium,Two-year,73.03,4893.01,1
2809,21,Female,72,Basic,Month-to-month,67.98,4894.56,0
2810,24,Male,53,Premium,One-year,94.89,5029.17,1
2811,50,Female,34,Basic,Two-year,58.41,1985.94,0
2812,35,Female,16,Basic,One-year,71.95,1151.2,0
2813,27,Male,55,Premium,Two-year,49.26,2709.3,0
2814,24,Male,48,Basic,Two-year,55.51,2664.48,1
2815,35,Female,22,Basic,One-year,32.54,715.88,0
2816,38,Male,47,Basic,One-year,40.01,1880.47,0
2817,52,Male,67,Premium,One-year,42.07,2818.69,1
2818,39,Female,3,Basic,One-year,100.87,302.61,0
2819,23,Female,58,Premium,Two-year,91.15,5286.7,1
2820,25,Male,29,Premium,Month-to-month,58.76,1704.04,0
2821,57,Female,24,Basic,Month-to-month,53.29,1278.96,0
2822,38,Male,45,Basic,Month-to-month,112.96,5083.2,1
2823,41,Male,40,Premium,One-year,47.13,1885.2,1
2824,27,Female,26,Premium,Month-to-month,81.01,2106.26,0
2825,28,Female,47,Basic,Two-year,72.15,3391.05,1
2826,59,Female,17,Basic,Two-year,72.08,1225.36,1
2827,26,Female,22,Basic,Two-year,53.99,1187.78,0
2828,51,Female,13,Basic,One-year,45.42,590.46,0
2829,54,Female,69,Premium,Two-year,62.39,4304.91,1
2830,34,Male,42,Premium,Two-year,69.3,2910.6,0
2831,66,Female,4,Basic,One-year,77.95,311.8,0
2832,57,Male,65,Basic,Two-year,67.82,4408.3,1
2833,66,Male,52,Basic,Month-to-month,117.37,6103.24,0
2834,35,Female,50,Basic,Month-to-month,90.29,4514.5,1
2835,60,Female,31,Premium,Two-year,111.71,3463.01,0
2836,50,Female,66,Basic,Month-to-month,63.51,4191.66,0
2837,23,Male,5,Basic,Month-to-month,96.48,482.4,0
2838,54,Male,36,Basic,Month-to-month,72.6,2613.6,1
2839,34,Male,23,Premium,Two-year,80.84,1859.32,0
2840,39,Female,14,Basic,Two-year,74.54,1043.56,0
2841,54,Male,35,Basic,One-year,104.28,3649.8,0
2842,67,Female,59,Basic,Month-to-month,46.0,2714.0,1
2843,46,Male,31,Premium,One-year,87.08,2699.48,1
2844,36,Male,56,Premium,Two-year,79.8,4468.8,0
2845,54,Male,8,Basic,One-year,105.36,842.88,1
2846,60,Male,16,Premium,Month-to-month,87.59,1401.44,1
2847,26,Male,60,Basic,One-year,54.82,3289.2,1
2848,43,Male,27,Basic,One-year,70.64,1907.28,0
2849,52,Male,20,Basic,One-year,116.43,2328.6,0
2850,32,Female,58,Premium,One-year,60.78,3525.24,1
2851,47,Male,20,Premium,One-year,113.92,2278.4,0
2852,52,Female,5,Premium,Month-to-month,46.23,231.15,0
2853,61,Female,30,Premium,One-year,109.74,3292.2,0
2854,48,Female,42,Basic,One-year,82.47,3463.74,0
2855,39,Female,46,Basic,Month-to-month,77.22,3552.12,1
2856,66,Male,15,Basic,One-year,53.51,802.65,1
2857,58,Male,66,Premium,One-year,109.87,7251.42,1
2858,21,Female,42,Basic,One-year,69.09,2901.78,1
2859,33,Female,8,Premium,Month-to-month,112.49,899.92,1
2860,30,Male,6,Premium,Month-to-month,73.84,443.04,1
2861,59,Female,12,Premium,One-year,82.04,984.48,1
2862,48,Male,31,Basic,One-year,66.81,2071.11,0
2863,32,Male,18,Basic,One-year,69.56,1252.08,0
2864,28,Female,48,Premium,Month-to-month,112.2,5385.6,0
2865,31,Female,67,Premium,Month-to-month,33.33,2233.11,1
2866,50,Female,55,Premium,Month-to-month,68.91,3790.05,0
2867,67,Male,41,Premium,Month-to-month,74.58,3057.78,1
2868,70,Male,54,Basic,Two-year,78.82,4256.28,0
2869,38,Female,25,Basic,Month-to-month,76.24,1906.0,0
2870,49,Male,14,Premium,Month-to-month,56.89,796.46,1
2871,27,Male,49,Premium,Month-to-month,89.45,4383.05,0
2872,25,Male,37,Basic,Two-year,54.93,2032.41,0
2873,39,Female,11,Premium,Two-year,86.37,950.07,0
2874,20,Female,26,Basic,Two-year,95.61,2485.86,1
2875,46,Male,45,Premium,Two-year,78.23,3520.35,0
2876,36,Female,68,Basic,One-year,101.1,6874.8,1
2877,67,Female,50,Basic,Two-year,93.65,4682.5,1
2878,44,Female,71,Basic,Month-to-month,95.97,6813.87,1
2879,30,Male,41,Basic,Two-year,77.46,3175.86,1
2880,39,Male,39,Premium,One-year,63.47,2475.33,1
2881,70,Male,3,Premium,One-year,57.62,172.86,1
2882,42,Female,48,Basic,Month-to-month,57.96,2782.08,1
2883,46,Female,44,Basic,Two-year,34.02,1496.88,0
2884,50,Female,51,Basic,Month-to-month,104.72,5340.72,1
2885,20,Female,45,Premium,One-year,50.14,2256.3,1
2886,55,Male,68,Premium,One-year,46.86,3186.48,1
2887,57,Male,68,Basic,Two-year,104.27,7090.36,1
2888,50,Female,68,Premium,Two-year,41.96,2853.28,0
2889,49,Male,30,Basic,Month-to-month,75.98,2279.4,1
2890,48,Male,10,Basic,One-year,118.02,1180.2,0
2891,46,Male,62,Premium,One-year,56.15,3481.3,0
2892,25,Male,34,Basic,Month-to-month,110.45,3755.3,1
2893,44,Female,36,Basic,Two-year,85.88,3091.68,0
2894,28,Female,9,Premium,Month-to-month,68.33,614.97,1
2895,22,Female,2,Premium,Month-to-month,68.69,137.38,1
2896,47,Female,38,Premium,Month-to-month,74.12,2816.56,1
2897,39,Male,58,Premium,One-year,62.62,3631.96,0
2898,59,Male,10,Basic,One-year,85.02,850.2,0
2899,63,Male,20,Basic,Month-to-month,49.15,983.0,1
2900,66,Female,57,Basic,Month-to-month,105.57,6017.49,0
2901,66,Female,10,Premium,One-year,80.43,804.3,1
2902,19,Female,63,Basic,Two-year,74.54,4696.02,0
2903,57,Female,9,Premium,Two-year,91.51,823.59,1
2904,66,Female,26,Basic,Month-to-month,90.48,2352.48,1
2905,27,Female,34,Basic,Month-to-month,38.7,1315.8,1
2906,52,Female,60,Premium,One-year,42.38,2542.8,0
2907,50,Female,26,Basic,Month-to-month,47.85,1244.1,1
2908,20,Male,70,Premium,One-year,56.18,3932.6,0
2909,19,Female,12,Premium,One-year,59.4,712.8,1
2910,25,Male,13,Basic,Two-year,79.67,1035.71,0
2911,50,Male,59,Basic,Month-to-month,100.71,5941.89,0
2912,43,Female,27,Premium,Month-to-month,115.44,3116.88,0
2913,24,Female,23,Premium,Month-to-month,67.13,1543.99,1
2914,70,Female,57,Premium,Month-to-month,38.99,2222.43,1
2915,43,Male,52,Basic,One-year,57.01,2964.52,0
2916,23,Female,44,Basic,One-year,111.67,4913.48,1
2917,63,Female,12,Premium,Month-to-month,59.01,708.12,0
2918,39,Male,46,Basic,Two-year,39.13,1799.98,1
2919,40,Male,47,Premium,One-year,30.7,1442.9,1
2920,36,Male,5,Premium,Two-year,39.2,196.0,0
2921,61,Male,25,Basic,One-year,104.78,2619.5,1
2922,55,Male,1,Premium,Two-year,108.42,108.42,0
2923,66,Female,34,Basic,Month-to-month,58.51,1989.34,0
2924,57,Male,5,Premium,Month-to-month,68.51,342.55,1
2925,58,Male,2,Premium,One-year,51.95,103.9,1
2926,26,Female,66,Premium,Month-to-month,30.11,1987.26,0
2927,31,Female,45,Premium,Month-to-month,73.66,3314.7,1
2928,68,Male,24,Basic,Month-to-month,56.32,1351.68,0
2929,53,Male,68,Basic,One-year,81.62,5550.16,1
2930,48,Female,16,Premium,Month-to-month,110.42,1766.72,0
2931,21,Male,39,Premium,One-year,101.41,3954.99,1
